moisture_active1,moisture_active2,oxygen,lid,co2,time_stamp,device_id,temperature_curing1,temperature_curing2,moisture_curing1,moisture_curing2,automation_active,methane,temperature_active1,temperature_active2,temperature_active3,temperature_active4
13,14,13.92041397,open,6495,28/06/2024 18:18,YJWCHg,0,0,92,13,FALSE,705,15,15,15,15
13,16,13.90741158,open,6446,28/06/2024 18:18,YJWCHg,0,0,114,14,FALSE,619,15,15,15,15
13,14,13.92356586,open,6407,28/06/2024 18:19,YJWCHg,0,0,105,13,FALSE,768,15,15,15,15
12,15,13.92671776,open,6488,28/06/2024 18:19,YJWCHg,0,0,54,14,FALSE,847,15,15,15,15
13,14,13.94720554,open,6510,28/06/2024 18:19,YJWCHg,0,0,60,13,FALSE,775,15,15,15,15
19,15,13.95114613,open,6473,28/06/2024 18:19,YJWCHg,0,0,125,13,FALSE,901,15,15,15,15
16,15,13.95193386,open,6510,28/06/2024 18:19,YJWCHg,0,0,118,14,FALSE,733,15,15,15,15
10,35,13.96454144,open,6525,28/06/2024 18:19,YJWCHg,0,0,59,12,FALSE,775,15,15,15,15
14,36,13.99094009,open,6485,28/06/2024 18:19,YJWCHg,0,0,62,14,FALSE,548,15,15,15,15
14,16,13.98818207,open,6493,28/06/2024 18:19,YJWCHg,0,0,113,14,FALSE,929,15,15,15,15
14,14,14.00000191,open,6478,28/06/2024 18:19,YJWCHg,0,0,143,13,FALSE,833,15,15,15,15
13,14,14.01930809,open,6478,28/06/2024 18:19,YJWCHg,0,0,101,13,FALSE,728,15,15,15,15
13,15,14.04216003,open,6517,28/06/2024 18:19,YJWCHg,0,0,64,13,FALSE,754,15,15,15,15
12,15,14.04216003,open,6512,28/06/2024 18:19,YJWCHg,0,0,89,13,FALSE,663,15,15,15,15
13,15,14.04885769,open,6576,28/06/2024 18:19,YJWCHg,0,0,121,13,FALSE,663,15,15,15,15
15,16,14.06146622,open,6454,28/06/2024 18:19,YJWCHg,0,0,109,14,FALSE,770,15,15,15,15
12,15,14.07170963,open,6532,28/06/2024 18:19,YJWCHg,0,0,64,13,FALSE,840,15,15,15,15
10,14,14.04649353,open,6490,28/06/2024 18:20,YJWCHg,0,0,71,14,FALSE,803,15,15,15,15
14,14,14.0327034,open,6510,28/06/2024 18:20,YJWCHg,0,0,85,12,FALSE,644,15,15,15,15
13,14,14.04058361,open,6405,28/06/2024 18:20,YJWCHg,0,0,138,14,FALSE,849,15,15,15,15
13,15,14.03309822,open,6446,28/06/2024 18:20,YJWCHg,0,0,119,14,FALSE,816,15,15,15,15
18,15,14.03309822,open,6493,28/06/2024 18:20,YJWCHg,0,0,83,17,FALSE,822,15,15,15,15
-2,15,14.04688835,open,6456,28/06/2024 18:20,YJWCHg,0,0,61,13,FALSE,778,15,15,15,15
14,15,14.04058361,open,6510,28/06/2024 18:20,YJWCHg,0,0,88,13,FALSE,852,15,15,15,15
16,16,14.03782558,open,6405,28/06/2024 18:20,YJWCHg,0,0,134,13,FALSE,905,15,15,15,15
14,15,14.03782558,open,6527,28/06/2024 18:20,YJWCHg,0,0,112,13,FALSE,907,15,15,15,15
13,15,14.01457977,open,6459,28/06/2024 18:20,YJWCHg,0,0,81,16,FALSE,1010,15,15,15,15
14,14,14.02088356,open,6510,28/06/2024 18:20,YJWCHg,0,0,72,13,FALSE,866,15,15,15,15
13,15,14.03467369,open,6446,28/06/2024 18:20,YJWCHg,0,0,122,13,FALSE,957,15,15,15,15
12,16,14.03034019,open,6461,28/06/2024 18:20,YJWCHg,0,0,107,15,FALSE,897,15,15,15,15
14,16,14.02600574,open,6490,28/06/2024 18:20,YJWCHg,0,0,62,12,FALSE,892,15,15,15,15
14,12,14.03230953,open,6586,28/06/2024 18:20,YJWCHg,0,0,70,22,FALSE,1036,15,15,15,15
13,16,13.99527359,open,6483,28/06/2024 18:20,YJWCHg,0,0,90,14,FALSE,995,15,15,15,15
14,15,14.00118351,open,6463,28/06/2024 18:21,YJWCHg,0,0,137,14,FALSE,1152,15,15,15,15
10,16,13.98739338,open,6525,28/06/2024 18:21,YJWCHg,0,0,111,14,FALSE,1035,15,15,15,15
17,14,13.99369812,open,6488,28/06/2024 18:21,YJWCHg,0,0,65,13,FALSE,916,15,15,15,15
13,15,14.02285385,open,6520,28/06/2024 18:21,YJWCHg,0,0,67,14,FALSE,996,15,15,15,15
17,16,14.01655006,open,6495,28/06/2024 18:21,YJWCHg,0,0,121,13,FALSE,1076,15,15,15,15
13,14,13.99645519,open,6507,28/06/2024 18:21,YJWCHg,0,0,141,14,FALSE,1004,15,15,15,15
14,16,13.99606133,open,6527,28/06/2024 18:21,YJWCHg,0,0,99,13,FALSE,918,15,15,15,15
14,12,14.00236607,open,6500,28/06/2024 18:21,YJWCHg,0,0,63,14,FALSE,1076,15,15,15,15
13,9,13.99842548,open,6478,28/06/2024 18:21,YJWCHg,0,0,74,13,FALSE,1083,15,15,15,15
13,15,14.00906372,open,6485,28/06/2024 18:21,YJWCHg,0,0,86,13,FALSE,1040,15,15,15,15
13,16,14.01457977,open,6478,28/06/2024 18:21,YJWCHg,0,0,137,13,FALSE,1094,15,15,15,15
12,8,14.02403545,open,6534,28/06/2024 18:21,YJWCHg,0,0,106,13,FALSE,1098,15,15,15,15
15,14,14.02403545,open,6525,28/06/2024 18:21,YJWCHg,0,0,84,9,FALSE,1063,15,15,15,15
14,17,14.01221561,open,6515,28/06/2024 18:21,YJWCHg,0,0,124,14,FALSE,1075,15,15,15,15
16,16,14.02561188,open,6468,28/06/2024 18:21,YJWCHg,0,0,77,14,FALSE,1107,15,15,15,15
14,17,14.04767609,open,6454,28/06/2024 18:22,YJWCHg,0,0,55,12,FALSE,1075,15,15,15,15
15,17,14.04452419,open,6485,28/06/2024 18:22,YJWCHg,0,0,149,13,FALSE,1164,15,15,15,15
18,16,14.06501198,open,6449,28/06/2024 18:22,YJWCHg,0,0,117,13,FALSE,969,15,15,15,15
15,15,14.06895161,open,6444,28/06/2024 18:22,YJWCHg,0,0,75,13,FALSE,1157,15,15,15,15
13,15,14.08904552,open,6527,28/06/2024 18:22,YJWCHg,0,0,57,13,FALSE,1095,15,15,15,15
12,15,14.09968376,open,6525,28/06/2024 18:22,YJWCHg,0,0,77,13,FALSE,937,15,15,15,15
14,15,14.10362339,open,6500,28/06/2024 18:22,YJWCHg,0,0,87,11,FALSE,1115,15,15,15,15
14,15,14.1004715,open,6485,28/06/2024 18:22,YJWCHg,0,0,125,13,FALSE,1052,15,15,15,15
15,17,14.09889603,open,6471,28/06/2024 18:22,YJWCHg,0,0,111,13,FALSE,1061,15,15,15,15
13,16,14.09889603,open,6463,28/06/2024 18:22,YJWCHg,0,0,65,13,FALSE,1145,15,15,15,15
14,16,14.10519981,open,6446,28/06/2024 18:22,YJWCHg,0,0,72,12,FALSE,1037,15,15,15,15
12,15,14.10835171,open,6473,28/06/2024 18:22,YJWCHg,0,0,149,13,FALSE,1113,15,15,15,15
14,16,14.09771347,open,6488,28/06/2024 18:22,YJWCHg,0,0,116,13,FALSE,1094,15,15,15,15
13,15,14.10559368,open,6564,28/06/2024 18:22,YJWCHg,0,0,56,14,FALSE,1092,15,15,15,15
14,17,14.10677528,open,6490,28/06/2024 18:22,YJWCHg,0,0,75,14,FALSE,1046,15,15,15,15
14,14,14.08786392,open,6515,28/06/2024 18:22,YJWCHg,0,0,141,13,FALSE,1014,15,15,15,15
13,16,14.07801342,open,6446,28/06/2024 18:23,YJWCHg,0,0,119,15,FALSE,1025,15,15,15,15
14,15,14.08156013,open,6525,28/06/2024 18:23,YJWCHg,0,0,92,13,FALSE,450,15,15,15,15
13,19,14.08471203,open,6512,28/06/2024 18:23,YJWCHg,0,0,52,16,FALSE,398,15,15,15,15
14,15,14.09022808,open,6527,28/06/2024 18:23,YJWCHg,0,0,72,12,FALSE,377,15,15,15,15
22,14,14.09022808,open,6488,28/06/2024 18:23,YJWCHg,0,0,113,13,FALSE,457,15,15,15,15
8,15,14.11544418,open,6481,28/06/2024 18:23,YJWCHg,0,0,138,15,FALSE,418,15,15,15,15
16,14,14.11583805,open,6493,28/06/2024 18:23,YJWCHg,0,0,111,13,FALSE,529,15,15,15,15
13,14,14.12371826,open,6503,28/06/2024 18:23,YJWCHg,0,0,90,10,FALSE,424,15,15,15,15
13,15,14.11426163,open,6500,28/06/2024 18:23,YJWCHg,0,0,21,13,FALSE,529,15,15,15,15
9,11,14.13593197,open,6031,28/06/2024 18:23,YJWCHg,0,0,69,14,FALSE,488,15,15,15,15
-15,16,14.1540556,open,6507,28/06/2024 18:23,YJWCHg,0,0,123,11,FALSE,549,15,15,15,15
14,16,14.15799618,open,6495,28/06/2024 18:23,YJWCHg,0,0,51,14,FALSE,490,15,15,15,15
12,16,14.15799618,open,6488,28/06/2024 18:23,YJWCHg,0,0,63,13,FALSE,590,15,15,15,15
13,13,14.16764832,open,6493,28/06/2024 18:23,YJWCHg,0,0,137,13,FALSE,590,15,15,15,15
15,14,14.16449642,open,6500,28/06/2024 18:23,YJWCHg,0,0,118,14,FALSE,578,15,15,15,15
15,14,14.17080116,open,6534,28/06/2024 18:23,YJWCHg,0,0,81,14,FALSE,644,15,15,15,15
15,14,14.17946911,open,6507,28/06/2024 18:24,YJWCHg,0,0,60,21,FALSE,594,15,15,15,15
13,16,14.17946911,open,6097,28/06/2024 18:24,YJWCHg,0,0,138,13,FALSE,655,15,15,15,15
16,16,14.17395306,open,6493,28/06/2024 18:24,YJWCHg,0,0,80,12,FALSE,565,15,15,15,15
13,14,14.16410255,open,6695,28/06/2024 18:24,YJWCHg,0,0,52,13,FALSE,610,15,15,15,15
14,15,14.14873695,open,7118,28/06/2024 18:24,YJWCHg,0,0,70,12,FALSE,610,15,15,15,15
13,15,14.12667274,open,6495,28/06/2024 18:24,YJWCHg,0,0,57,12,FALSE,683,15,15,15,15
13,14,14.13928032,open,6510,28/06/2024 18:24,YJWCHg,0,0,41,14,FALSE,704,15,15,15,15
13,13,14.11898994,open,6525,28/06/2024 18:24,YJWCHg,0,0,54,13,FALSE,665,15,15,15,15
13,16,14.11623192,open,6456,28/06/2024 18:24,YJWCHg,0,0,60,13,FALSE,656,15,15,15,15
12,16,14.10992813,open,6488,28/06/2024 18:24,YJWCHg,0,0,127,13,FALSE,644,15,15,15,15
14,15,14.1004715,open,6246,28/06/2024 18:24,YJWCHg,0,0,109,13,FALSE,755,15,15,15,15
14,15,14.07840824,open,6424,28/06/2024 18:24,YJWCHg,0,0,44,14,FALSE,660,15,15,15,15
15,14,14.07880211,open,6461,28/06/2024 18:24,YJWCHg,0,0,71,14,FALSE,672,15,15,15,15
13,14,14.08983421,open,6522,28/06/2024 18:24,YJWCHg,0,0,125,12,FALSE,705,15,15,15,15
13,14,14.10519981,open,6493,28/06/2024 18:24,YJWCHg,0,0,115,13,FALSE,660,15,15,15,15
15,14,14.11110973,open,6461,28/06/2024 18:25,YJWCHg,0,0,113,13,FALSE,778,15,15,15,15
15,14,14.14046288,open,6451,28/06/2024 18:25,YJWCHg,0,0,101,14,FALSE,681,15,15,15,15
14,13,14.17671108,open,6490,28/06/2024 18:25,YJWCHg,0,0,53,13,FALSE,555,15,15,15,15
13,14,14.16646671,open,6564,28/06/2024 18:25,YJWCHg,0,0,86,13,FALSE,761,15,15,15,15
14,6,14.16961861,open,6290,28/06/2024 18:25,YJWCHg,0,0,138,13,FALSE,663,15,15,15,15
13,16,14.18222713,open,6512,28/06/2024 18:25,YJWCHg,0,0,109,13,FALSE,682,15,15,15,15
14,16,14.2011385,open,6498,28/06/2024 18:25,YJWCHg,0,0,79,13,FALSE,588,15,15,15,15
15,9,14.19522858,open,6527,28/06/2024 18:25,YJWCHg,0,0,78,12,FALSE,501,15,15,15,15
15,17,14.20389652,open,6505,28/06/2024 18:25,YJWCHg,0,0,147,18,FALSE,731,15,15,15,15
18,16,14.21394348,open,6434,28/06/2024 18:25,YJWCHg,0,0,109,12,FALSE,597,15,15,15,15
14,14,14.2297039,open,6547,28/06/2024 18:25,YJWCHg,0,0,95,27,FALSE,704,15,15,15,15
13,15,14.19719887,open,6547,28/06/2024 18:25,YJWCHg,0,0,35,13,FALSE,654,15,15,15,15
11,14,14.19700146,open,6488,28/06/2024 18:25,YJWCHg,0,0,36,13,FALSE,605,15,15,15,15
12,13,14.19109154,open,6449,28/06/2024 18:25,YJWCHg,0,0,69,13,FALSE,658,15,15,15,15
12,15,14.19424343,open,6498,28/06/2024 18:25,YJWCHg,0,0,132,13,FALSE,682,15,15,15,15
16,15,14.19424343,open,6542,28/06/2024 18:25,YJWCHg,0,0,120,14,FALSE,682,15,15,15,15
14,15,14.20054817,open,6473,28/06/2024 18:26,YJWCHg,0,0,93,15,FALSE,572,15,15,15,15
15,13,14.20645809,open,6478,28/06/2024 18:26,YJWCHg,0,0,39,14,FALSE,692,15,15,15,15
16,14,14.20803356,open,6503,28/06/2024 18:26,YJWCHg,0,0,112,13,FALSE,684,15,15,15,15
15,14,14.22733974,open,6539,28/06/2024 18:26,YJWCHg,0,0,110,8,FALSE,677,15,15,15,15
14,16,14.2450695,open,6512,28/06/2024 18:26,YJWCHg,0,0,19,13,FALSE,744,15,15,15,15
14,4,14.23561382,open,6525,28/06/2024 18:26,YJWCHg,0,0,58,9,FALSE,832,15,15,15,15
13,10,14.225173,open,6444,28/06/2024 18:26,YJWCHg,0,0,133,13,FALSE,672,15,15,15,15
12,16,14.26693726,open,6307,28/06/2024 18:26,YJWCHg,0,0,121,17,FALSE,765,15,15,15,15
15,15,14.26634598,open,6507,28/06/2024 18:26,YJWCHg,0,0,150,14,FALSE,711,15,15,15,15
13,14,14.28230286,open,6549,28/06/2024 18:26,YJWCHg,0,0,76,12,FALSE,666,15,15,15,15
13,16,14.27186203,open,6503,28/06/2024 18:26,YJWCHg,0,0,72,14,FALSE,598,15,15,15,15
15,15,14.29136467,open,6336,28/06/2024 18:26,YJWCHg,0,0,129,13,FALSE,641,15,15,15,15
9,14,14.29885101,open,6510,28/06/2024 18:26,YJWCHg,0,0,89,13,FALSE,670,15,15,15,15
12,16,14.29530525,open,6534,28/06/2024 18:26,YJWCHg,0,0,44,14,FALSE,676,15,15,15,15
14,15,14.29274368,open,6549,28/06/2024 18:26,YJWCHg,0,0,146,14,FALSE,661,15,15,15,15
13,16,14.297472,open,6449,28/06/2024 18:27,YJWCHg,0,0,107,13,FALSE,683,15,15,15,15
15,16,14.28131771,open,6034,28/06/2024 18:27,YJWCHg,0,0,17,13,FALSE,637,15,15,15,15
12,16,14.2679224,open,7108,28/06/2024 18:27,YJWCHg,0,0,71,15,FALSE,692,15,15,15,15
13,14,14.26555824,open,6564,28/06/2024 18:27,YJWCHg,0,0,133,14,FALSE,676,15,15,15,15
14,15,14.24802494,open,6461,28/06/2024 18:27,YJWCHg,0,0,22,15,FALSE,692,15,15,15,15
18,16,14.26811886,open,6485,28/06/2024 18:27,YJWCHg,0,0,123,13,FALSE,692,15,15,15,15
15,12,14.25452614,open,6503,28/06/2024 18:27,YJWCHg,0,0,100,12,FALSE,727,15,15,15,15
13,15,14.25826931,open,6527,28/06/2024 18:27,YJWCHg,0,0,77,12,FALSE,728,15,15,15,15
14,16,14.23640156,open,6603,28/06/2024 18:27,YJWCHg,0,0,50,13,FALSE,774,15,15,15,15
14,14,14.23640156,open,6178,28/06/2024 18:27,YJWCHg,0,0,146,13,FALSE,496,15,15,15,15
13,15,14.26063251,open,6449,28/06/2024 18:27,YJWCHg,0,0,104,13,FALSE,736,15,15,15,15
15,14,14.28092384,open,6481,28/06/2024 18:27,YJWCHg,0,0,52,14,FALSE,874,15,15,15,15
14,16,14.29845715,open,6534,28/06/2024 18:27,YJWCHg,0,0,79,11,FALSE,813,15,15,15,15
13,16,14.33628082,open,6517,28/06/2024 18:27,YJWCHg,0,0,114,13,FALSE,809,15,15,15,15
16,15,14.34731293,open,6522,28/06/2024 18:27,YJWCHg,0,0,20,14,FALSE,780,15,15,15,15
13,13,14.34100914,open,6498,28/06/2024 18:27,YJWCHg,0,0,52,13,FALSE,738,15,15,15,15
13,14,14.3664217,open,6529,28/06/2024 18:28,YJWCHg,0,0,94,13,FALSE,814,15,15,15,15
13,18,14.38218212,open,6471,28/06/2024 18:28,YJWCHg,0,0,109,13,FALSE,783,15,15,15,15
13,14,14.38631916,open,6525,28/06/2024 18:28,YJWCHg,0,0,65,13,FALSE,781,15,15,15,15
19,14,14.40523052,open,6525,28/06/2024 18:28,YJWCHg,0,0,72,9,FALSE,768,15,15,15,15
15,14,14.40483665,open,6522,28/06/2024 18:28,YJWCHg,0,0,130,19,FALSE,970,15,15,15,15
13,15,14.41429329,open,6490,28/06/2024 18:28,YJWCHg,0,0,96,14,FALSE,772,15,15,15,15
14,15,14.40365505,open,6520,28/06/2024 18:28,YJWCHg,0,0,45,13,FALSE,978,15,15,15,15
13,15,14.398139,open,6525,28/06/2024 18:28,YJWCHg,0,0,118,13,FALSE,818,15,15,15,15
16,14,14.42039967,open,6493,28/06/2024 18:28,YJWCHg,0,0,39,14,FALSE,826,15,15,15,15
13,16,14.42355156,open,6473,28/06/2024 18:28,YJWCHg,0,0,127,13,FALSE,855,15,15,15,15
13,15,14.41094398,open,6507,28/06/2024 18:28,YJWCHg,0,0,136,13,FALSE,815,15,15,15,15
15,15,14.39203167,open,6634,28/06/2024 18:28,YJWCHg,0,0,100,12,FALSE,811,15,15,15,15
15,15,14.40345764,open,6493,28/06/2024 18:28,YJWCHg,0,0,27,14,FALSE,916,15,15,15,15
14,15,14.39715385,open,6517,28/06/2024 18:28,YJWCHg,0,0,91,13,FALSE,813,15,15,15,15
14,15,14.40030575,open,6476,28/06/2024 18:28,YJWCHg,0,0,117,14,FALSE,874,15,15,15,15
14,16,14.40385151,open,6507,28/06/2024 18:28,YJWCHg,0,0,36,13,FALSE,820,15,15,15,15
15,16,14.42236996,open,6522,28/06/2024 18:29,YJWCHg,0,0,60,14,FALSE,858,15,15,15,15
12,14,14.41212559,open,6527,28/06/2024 18:29,YJWCHg,0,0,146,13,FALSE,982,15,15,15,15
-10,16,14.40266991,open,6534,28/06/2024 18:29,YJWCHg,0,0,110,13,FALSE,893,15,15,15,15
-1,15,14.40266991,open,6520,28/06/2024 18:29,YJWCHg,0,0,31,13,FALSE,958,15,15,15,15
14,15,14.41370201,open,6996,28/06/2024 18:29,YJWCHg,0,0,110,14,FALSE,907,15,15,15,15
15,14,14.43576527,open,6493,28/06/2024 18:29,YJWCHg,0,0,118,14,FALSE,821,15,15,15,15
8,15,14.43694782,open,6398,28/06/2024 18:29,YJWCHg,0,0,87,13,FALSE,800,15,15,15,15
12,16,14.43064404,open,6527,28/06/2024 18:29,YJWCHg,0,0,30,13,FALSE,863,15,15,15,15
13,16,14.44009972,open,6537,28/06/2024 18:29,YJWCHg,0,0,79,13,FALSE,862,15,15,15,15
10,14,14.44285774,open,6488,28/06/2024 18:29,YJWCHg,0,0,127,19,FALSE,877,15,15,15,15
13,15,14.44285774,open,6498,28/06/2024 18:29,YJWCHg,0,0,63,14,FALSE,860,15,15,15,15
12,14,14.44009972,open,6449,28/06/2024 18:29,YJWCHg,0,0,37,14,FALSE,951,15,15,15,15
15,15,14.4464035,open,6446,28/06/2024 18:29,YJWCHg,0,0,150,14,FALSE,1094,15,15,15,15
-54,15,14.46295166,open,6639,28/06/2024 18:29,YJWCHg,0,0,107,13,FALSE,958,15,15,15,15
14,16,14.47083187,open,6481,28/06/2024 18:29,YJWCHg,0,0,29,13,FALSE,887,15,15,15,15
14,14,14.45507145,open,6798,28/06/2024 18:30,YJWCHg,0,0,50,13,FALSE,879,15,15,15,15
13,15,14.46531582,open,6525,28/06/2024 18:30,YJWCHg,0,0,122,13,FALSE,844,15,15,15,15
14,13,14.47634792,open,6332,28/06/2024 18:30,YJWCHg,0,0,58,14,FALSE,822,15,15,15,15
14,15,14.470438,open,6473,28/06/2024 18:30,YJWCHg,0,0,109,14,FALSE,969,15,15,15,15
14,15,14.47319603,open,6517,28/06/2024 18:30,YJWCHg,0,0,115,13,FALSE,926,15,15,15,15
13,16,14.48028755,open,6446,28/06/2024 18:30,YJWCHg,0,0,39,11,FALSE,926,15,15,15,15
14,14,14.47674179,open,6520,28/06/2024 18:30,YJWCHg,0,0,114,12,FALSE,934,15,15,15,15
15,17,14.47240829,open,6522,28/06/2024 18:30,YJWCHg,0,0,110,13,FALSE,1129,15,15,15,15
13,12,14.44620705,open,6534,28/06/2024 18:30,YJWCHg,0,0,49,12,FALSE,936,15,15,15,15
11,15,14.43714523,open,6547,28/06/2024 18:30,YJWCHg,0,0,139,12,FALSE,873,15,15,15,15
14,16,14.44541931,open,6525,28/06/2024 18:30,YJWCHg,0,0,110,13,FALSE,1079,15,15,15,15
15,14,14.44069099,open,6649,28/06/2024 18:30,YJWCHg,0,0,50,12,FALSE,918,15,15,15,15
16,15,14.42374897,open,6512,28/06/2024 18:30,YJWCHg,0,0,118,14,FALSE,916,15,15,15,15
14,16,14.40109348,open,6500,28/06/2024 18:30,YJWCHg,0,0,75,14,FALSE,857,15,15,15,15
13,14,14.38572788,open,6517,28/06/2024 18:30,YJWCHg,0,0,120,12,FALSE,957,15,15,15,15
14,9,14.38178825,open,6498,28/06/2024 18:30,YJWCHg,0,0,54,13,FALSE,959,15,15,15,15
13,14,14.38178825,open,6481,28/06/2024 18:31,YJWCHg,0,0,132,12,FALSE,1023,15,15,15,15
14,16,14.39754772,open,6490,28/06/2024 18:31,YJWCHg,0,0,116,14,FALSE,941,15,15,15,15
15,15,14.42020226,open,6510,28/06/2024 18:31,YJWCHg,0,0,66,13,FALSE,948,15,15,15,15
12,18,14.42926502,open,6461,28/06/2024 18:31,YJWCHg,0,0,72,14,FALSE,1032,15,15,15,15
16,13,14.42729473,open,6525,28/06/2024 18:31,YJWCHg,0,0,132,13,FALSE,918,15,15,15,15
16,17,14.43359852,open,6525,28/06/2024 18:31,YJWCHg,0,0,49,13,FALSE,770,15,15,15,15
13,14,14.4517231,open,6532,28/06/2024 18:31,YJWCHg,0,0,65,12,FALSE,877,15,15,15,15
14,15,14.50589752,open,6451,28/06/2024 18:31,YJWCHg,0,0,95,14,FALSE,1085,15,15,15,15
13,14,14.54687405,open,6547,28/06/2024 18:31,YJWCHg,0,0,37,21,FALSE,952,15,15,15,15
15,16,14.55948162,open,6525,28/06/2024 18:31,YJWCHg,0,0,141,13,FALSE,912,15,15,16,15
13,14,14.58233356,open,6481,28/06/2024 18:31,YJWCHg,0,0,87,13,FALSE,912,15,15,16,15
15,15,14.5961237,open,6444,28/06/2024 18:31,YJWCHg,0,0,41,14,FALSE,940,15,15,16,15
13,15,14.6181879,open,6490,28/06/2024 18:31,YJWCHg,0,0,90,8,FALSE,942,15,15,16,15
10,13,14.63710022,open,6525,28/06/2024 18:31,YJWCHg,0,0,114,13,FALSE,874,15,15,16,15
14,15,14.65285969,open,6512,28/06/2024 18:31,YJWCHg,0,0,63,14,FALSE,954,15,15,16,15
14,15,14.65601158,open,6512,28/06/2024 18:32,YJWCHg,0,0,67,13,FALSE,918,15,15,16,15
14,14,14.66271019,open,6522,28/06/2024 18:32,YJWCHg,0,0,150,13,FALSE,859,15,15,16,15
13,11,14.6465559,open,6515,28/06/2024 18:32,YJWCHg,0,0,39,13,FALSE,1000,15,15,16,15
18,15,14.63591766,open,6481,28/06/2024 18:32,YJWCHg,0,0,118,12,FALSE,993,15,15,16,15
12,16,14.64576817,open,6498,28/06/2024 18:32,YJWCHg,0,0,107,12,FALSE,1137,15,15,16,15
13,15,14.65522385,open,6481,28/06/2024 18:32,YJWCHg,0,0,57,14,FALSE,984,15,15,16,15
13,14,14.63315964,open,6522,28/06/2024 18:32,YJWCHg,0,0,119,12,FALSE,1012,15,15,16,15
17,13,14.59809399,open,6412,28/06/2024 18:32,YJWCHg,0,0,51,14,FALSE,979,15,15,16,15
14,14,14.5787878,open,6473,28/06/2024 18:32,YJWCHg,0,0,149,14,FALSE,965,15,15,16,15
12,15,14.56302834,open,6542,28/06/2024 18:32,YJWCHg,0,0,89,12,FALSE,1028,15,15,16,15
13,14,14.55987549,open,6503,28/06/2024 18:32,YJWCHg,0,0,42,13,FALSE,884,15,15,16,15
13,16,14.54411602,open,6461,28/06/2024 18:32,YJWCHg,0,0,148,12,FALSE,1074,15,15,16,15
22,15,14.52441597,open,6615,28/06/2024 18:32,YJWCHg,0,0,109,15,FALSE,968,15,15,16,15
14,12,14.51220226,open,6473,28/06/2024 18:32,YJWCHg,0,0,26,12,FALSE,737,15,15,16,15
14,14,14.4999876,open,6505,28/06/2024 18:32,YJWCHg,0,0,50,11,FALSE,832,15,15,16,15
14,12,14.47713566,open,6547,28/06/2024 18:32,YJWCHg,0,0,121,12,FALSE,1000,15,16,16,15
18,16,14.49683571,open,6542,28/06/2024 18:33,YJWCHg,0,0,66,15,FALSE,996,15,16,16,15
14,14,14.5252037,open,6488,28/06/2024 18:33,YJWCHg,0,0,64,16,FALSE,1089,15,16,16,15
8,16,14.53190136,open,6446,28/06/2024 18:33,YJWCHg,0,0,127,12,FALSE,1050,15,15,16,15
13,14,14.54175186,open,6498,28/06/2024 18:33,YJWCHg,0,0,51,14,FALSE,879,15,16,16,15
18,14,14.53426552,open,6368,28/06/2024 18:33,YJWCHg,0,0,75,13,FALSE,847,15,15,16,15
14,15,14.55593586,open,6525,28/06/2024 18:33,YJWCHg,0,0,124,13,FALSE,996,15,16,16,15
14,14,14.5787878,open,6527,28/06/2024 18:33,YJWCHg,0,0,103,13,FALSE,1117,15,16,16,15
13,15,14.58272743,open,6454,28/06/2024 18:33,YJWCHg,0,0,51,14,FALSE,1010,15,16,16,15
13,14,14.55987549,open,6534,28/06/2024 18:33,YJWCHg,0,0,56,12,FALSE,1025,15,15,16,15
14,18,14.5677557,open,6547,28/06/2024 18:33,YJWCHg,0,0,101,15,FALSE,1002,15,16,16,15
14,14,14.54805565,open,6537,28/06/2024 18:33,YJWCHg,0,0,35,14,FALSE,1174,15,16,16,15
13,14,14.53544807,open,6720,28/06/2024 18:33,YJWCHg,0,0,150,17,FALSE,1042,15,15,16,15
15,15,14.53544807,open,6549,28/06/2024 18:33,YJWCHg,0,0,70,13,FALSE,876,15,16,16,15
14,19,14.51614189,open,6456,28/06/2024 18:33,YJWCHg,0,0,107,14,FALSE,1035,15,16,16,15
14,14,14.52993202,open,6488,28/06/2024 18:33,YJWCHg,0,0,47,13,FALSE,840,15,16,16,15
14,15,14.52993202,open,6537,28/06/2024 18:33,YJWCHg,0,0,129,12,FALSE,800,15,16,16,15
14,14,14.51101971,open,6488,28/06/2024 18:34,YJWCHg,0,0,109,13,FALSE,755,15,16,16,15
12,14,14.50471592,open,6525,28/06/2024 18:34,YJWCHg,0,0,14,17,FALSE,638,15,16,16,15
14,14,14.50668526,open,6507,28/06/2024 18:34,YJWCHg,0,0,45,13,FALSE,736,15,16,16,15
13,15,14.49565315,open,6539,28/06/2024 18:34,YJWCHg,0,0,147,13,FALSE,702,15,16,16,15
15,14,14.49447155,open,6525,28/06/2024 18:34,YJWCHg,0,0,69,13,FALSE,704,15,16,16,15
14,16,14.49762344,open,6212,28/06/2024 18:34,YJWCHg,0,0,150,13,FALSE,788,15,16,16,15
14,14,14.49762344,open,6525,28/06/2024 18:34,YJWCHg,0,0,102,13,FALSE,819,15,16,16,15
14,16,14.51811123,open,6463,28/06/2024 18:34,YJWCHg,0,0,53,12,FALSE,758,15,16,16,15
12,14,14.51062584,open,6478,28/06/2024 18:34,YJWCHg,0,0,83,13,FALSE,775,15,16,16,15
13,14,14.51101971,open,6529,28/06/2024 18:34,YJWCHg,0,0,145,13,FALSE,737,15,16,16,15
14,14,14.5141716,open,6512,28/06/2024 18:34,YJWCHg,0,0,100,13,FALSE,743,15,15,16,15
